order_id,product_id,date,quantity,price_order,region,customer_id,discount_pct,payment_method,shipping_status,order_date,product_description,return_policy,faq_question,faq_answer,review,price_product,category,brand,product_name,age,location,purchase_frequency,region_customer,segment,price,total_amount,order_day,order_month,order_weekday,is_weekend,year,month_period
ORD-02146,P-00015,2024-11-14,5,34.5,East,C-00209,0.0,Debit Card,Shipped,2024-11-14,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,35,Austin,21,unknown,unknown,0.0,0.0,14,11,3,0,2024,2024-11
ORD-02147,P-00023,2024-11-15,3,14.5,North,C-00186,0.0,Debit Card,Pending,2024-11-15,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,18,Houston,3,unknown,unknown,0.0,0.0,15,11,4,0,2024,2024-11
ORD-02148,P-00023,2024-11-15,3,14.5,South,C-00299,0.0,Credit Card,Pending,2024-11-15,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,47,Jacksonville,11,unknown,unknown,0.0,0.0,15,11,4,0,2024,2024-11
ORD-02149,P-00055,2024-11-15,9,149.99,North,C-00416,0.1,Debit Card,Pending,2024-11-15,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,54,Denver,1,unknown,unknown,0.0,0.0,15,11,4,0,2024,2024-11
ORD-02150,P-00023,2024-11-15,7,14.5,North,C-00160,0.05,Credit Card,Pending,2024-11-15,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,47,Jacksonville,25,unknown,unknown,0.0,0.0,15,11,4,0,2024,2024-11
ORD-02151,P-00055,2024-11-16,1,149.99,South,C-00036,0.1,Credit Card,Delivered,2024-11-16,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,24,Chicago,13,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02152,P-00015,2024-11-16,1,34.5,West,C-00415,0.1,Credit Card,Pending,2024-11-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,23,San Diego,22,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02153,P-00091,2024-11-16,10,99.0,South,C-00042,0.0,Credit Card,Delivered,2024-11-16,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,58,Boston,12,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02154,P-00015,2024-11-16,4,34.5,South,C-00087,0.2,PayPal,Processing,2024-11-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,27,Austin,25,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02155,P-00047,2024-11-16,9,29.99,East,C-00296,0.2,PayPal,Processing,2024-11-16,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,45,Phoenix,15,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02156,P-00042,2024-11-16,4,8.99,North,C-00221,0.15,Bank Transfer,Shipped,2024-11-16,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,61,Portland,24,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02157,P-00042,2024-11-16,5,8.99,East,C-00070,0.1,Bank Transfer,Pending,2024-11-16,Electric Kettle,Free returns within 60 days,How do I clean Electric Kettle?,Please follow the care instructions included in the packaging.,Would buy again in a heartbeat.,0.0,unknown,unknown,unknown,23,Las Vegas,2,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02158,P-00055,2024-11-16,4,149.99,North,C-00362,0.15,Bank Transfer,Delivered,2024-11-16,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,62,Philadelphia,7,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02159,P-00023,2024-11-16,7,14.5,South,C-00383,0.0,PayPal,Delivered,2024-11-16,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,44,Boston,20,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02160,P-00003,2024-11-16,3,4.99,North,C-00119,0.15,Credit Card,Delivered,2024-11-16,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,60,Columbus,12,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02161,P-00010,2024-11-16,3,19.99,South,C-00142,0.1,Credit Card,Shipped,2024-11-16,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,31,Los Angeles,19,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02162,P-00023,2024-11-16,1,14.5,West,C-00055,0.05,PayPal,Shipped,2024-11-16,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,47,Fort Worth,9,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02163,P-00023,2024-11-16,6,14.5,East,C-00211,0.1,Debit Card,Processing,2024-11-16,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,52,Jacksonville,1,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02164,P-00003,2024-11-16,3,4.99,South,C-00200,0.2,PayPal,Processing,2024-11-16,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,44,Nashville,22,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02165,P-00015,2024-11-16,5,34.5,West,C-00026,0.05,Bank Transfer,Shipped,2024-11-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,45,Los Angeles,1,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02166,P-00047,2024-11-16,1,29.99,West,C-00269,0.05,Credit Card,Pending,2024-11-16,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,51,Indianapolis,21,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02167,P-00091,2024-11-16,5,99.0,East,C-00091,0.0,Bank Transfer,Delivered,2024-11-16,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,19,Houston,12,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02168,P-00088,2024-11-16,8,249.0,East,C-00156,0.05,PayPal,Pending,2024-11-16,Fleece Zip-Up Hoodie,30-day return (full refund),Is Fleece Zip-Up Hoodie durable for everyday use?,"Yes, it is designed with high-quality materials for daily use.",My wife loved it. Great buy.,0.0,unknown,unknown,unknown,34,San Antonio,22,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02169,P-00015,2024-11-16,7,34.5,East,C-00083,0.05,PayPal,Delivered,2024-11-16,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,34,San Francisco,25,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02170,P-00003,2024-11-16,8,4.99,West,C-00113,0.1,PayPal,Delivered,2024-11-16,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,33,Dallas,22,unknown,unknown,0.0,0.0,16,11,5,1,2024,2024-11
ORD-02171,P-00055,2024-11-17,6,149.99,East,C-00354,0.2,Debit Card,Processing,2024-11-17,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,55,Austin,16,unknown,unknown,0.0,0.0,17,11,6,1,2024,2024-11
ORD-02172,P-00047,2024-11-17,2,29.99,North,C-00124,0.0,PayPal,Shipped,2024-11-17,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,39,Nashville,4,unknown,unknown,0.0,0.0,17,11,6,1,2024,2024-11
ORD-02173,P-00015,2024-11-17,9,34.5,North,C-00077,0.0,Bank Transfer,Pending,2024-11-17,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,61,Portland,4,unknown,unknown,0.0,0.0,17,11,6,1,2024,2024-11
ORD-02174,P-00047,2024-11-18,8,29.99,South,C-00096,0.0,Bank Transfer,Pending,2024-11-18,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,52,Las Vegas,5,unknown,unknown,0.0,0.0,18,11,0,0,2024,2024-11
ORD-02175,P-00055,2024-11-18,10,149.99,South,C-00322,0.2,Debit Card,Delivered,2024-11-18,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,54,Nashville,2,unknown,unknown,0.0,0.0,18,11,0,0,2024,2024-11
ORD-02176,P-00010,2024-11-18,8,19.99,South,C-00456,0.0,Debit Card,Pending,2024-11-18,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,44,Jacksonville,17,unknown,unknown,0.0,0.0,18,11,0,0,2024,2024-11
ORD-02177,P-00015,2024-11-18,4,34.5,East,C-00253,0.1,Credit Card,Delivered,2024-11-18,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,27,Miami,23,unknown,unknown,0.0,0.0,18,11,0,0,2024,2024-11
ORD-02178,P-00023,2024-11-18,10,14.5,South,C-00119,0.0,PayPal,Processing,2024-11-18,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,60,Columbus,12,unknown,unknown,0.0,0.0,18,11,0,0,2024,2024-11
ORD-02179,P-00010,2024-11-18,9,19.99,North,C-00053,0.1,Bank Transfer,Shipped,2024-11-18,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,58,Philadelphia,18,unknown,unknown,0.0,0.0,18,11,0,0,2024,2024-11
ORD-02180,P-00003,2024-11-19,4,4.99,South,C-00190,0.0,Credit Card,Processing,2024-11-19,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,45,Phoenix,2,unknown,unknown,0.0,0.0,19,11,1,0,2024,2024-11
ORD-02181,P-00023,2024-11-19,5,14.5,West,C-00458,0.0,PayPal,Delivered,2024-11-19,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,36,Portland,10,unknown,unknown,0.0,0.0,19,11,1,0,2024,2024-11
ORD-02182,P-00023,2024-11-19,5,14.5,South,C-00023,0.0,PayPal,Delivered,2024-11-19,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,32,Phoenix,24,unknown,unknown,0.0,0.0,19,11,1,0,2024,2024-11
ORD-02183,P-00015,2024-11-19,4,34.5,West,C-00455,0.0,PayPal,Pending,2024-11-19,Ceramic Coffee Mug,45-day exchange policy,What is the return policy for Ceramic Coffee Mug?,You can refer to our standard return guidelines stated on the receipt.,Solid build and looks great in person.,0.0,unknown,unknown,unknown,22,Dallas,25,unknown,unknown,0.0,0.0,19,11,1,0,2024,2024-11
ORD-02184,P-00047,2024-11-19,7,29.99,East,C-00479,0.05,PayPal,Delivered,2024-11-19,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,23,Orlando,11,unknown,unknown,0.0,0.0,19,11,1,0,2024,2024-11
ORD-02185,P-00023,2024-11-19,10,14.5,North,C-00342,0.0,PayPal,Shipped,2024-11-19,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,40,Nashville,9,unknown,unknown,0.0,0.0,19,11,1,0,2024,2024-11
ORD-02186,P-00047,2024-11-19,3,29.99,South,C-00424,0.0,Debit Card,Processing,2024-11-19,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,44,Jacksonville,11,unknown,unknown,0.0,0.0,19,11,1,0,2024,2024-11
ORD-02187,P-00047,2024-11-20,8,29.99,South,C-00317,0.0,PayPal,Pending,2024-11-20,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,43,Detroit,7,unknown,unknown,0.0,0.0,20,11,2,0,2024,2024-11
ORD-02188,P-00055,2024-11-21,7,149.99,South,C-00353,0.0,Bank Transfer,Processing,2024-11-21,Handheld Vacuum,Final sale (no returns),Is Handheld Vacuum available in other colors?,Check our online store for all available color variations.,"Not quite what I expected, but it works.",0.0,unknown,unknown,unknown,33,San Jose,22,unknown,unknown,0.0,0.0,21,11,3,0,2024,2024-11
ORD-02189,P-00047,2024-11-21,3,29.99,East,C-00018,0.15,Bank Transfer,Delivered,2024-11-21,Desk Organizer,14-day return (store credit),What kind of warranty comes with Desk Organizer?,This product includes a standard 1-year manufacturer warranty.,A bit overpriced for the value.,0.0,unknown,unknown,unknown,30,Seattle,6,unknown,unknown,0.0,0.0,21,11,3,0,2024,2024-11
ORD-02190,P-00023,2024-11-21,3,14.5,South,C-00038,0.0,Bank Transfer,Shipped,2024-11-21,Hiking Backpack,30-day return (full refund),Can Hiking Backpack be used as a gift?,Absolutely! We also offer gift-wrapping options at checkout.,Arrived earlier than expected in perfect condition.,0.0,unknown,unknown,unknown,56,Dallas,2,unknown,unknown,0.0,0.0,21,11,3,0,2024,2024-11
ORD-02191,P-00091,2024-11-21,5,99.0,East,C-00454,0.2,PayPal,Processing,2024-11-21,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,50,Portland,5,unknown,unknown,0.0,0.0,21,11,3,0,2024,2024-11
ORD-02192,P-00010,2024-11-21,3,19.99,West,C-00143,0.1,PayPal,Delivered,2024-11-21,Children's Building Blocks,No returns on sale items,Is Children's Building Blocks available in different sizes?,Yes check the size chart on our website.,Great gift for kids.,0.0,unknown,unknown,unknown,65,Seattle,2,unknown,unknown,0.0,0.0,21,11,3,0,2024,2024-11
ORD-02193,P-00003,2024-11-21,7,4.99,East,C-00193,0.05,Credit Card,Delivered,2024-11-21,Stainless Steel Water Bottle,Free returns within 60 days,Is Stainless Steel Water Bottle available in different sizes?,Yes check the size chart on our website.,Absolutely love it! Fast delivery.,0.0,unknown,unknown,unknown,33,Atlanta,4,unknown,unknown,0.0,0.0,21,11,3,0,2024,2024-11
ORD-02194,P-00091,2024-11-21,1,99.0,South,C-00378,0.2,Credit Card,Processing,2024-11-21,Yoga Pants,No returns on sale items,How long does shipping take for Yoga Pants?,Standard shipping takes roughly 3-5 business days.,Exactly what I was looking for.,0.0,unknown,unknown,unknown,43,Indianapolis,3,unknown,unknown,0.0,0.0,21,11,3,0,2024,2024-11
